order_id,user_id,problem_id,database_problem_id,correct,skill_id,skill_name,ms_first_response,answer_type,attempt_count
24598464,70732,48098,1239,1,423_424,算术运算符_关系运算符,23874,algebra,1
24598527,70732,48130,1247,1,477,基本类型,16093,algebra,1
35279010,70733,48534,1288,0,489,映射Map,88546,fill_in_1,3
35279055,70733,48537,1291,1,448,Java io 包,25874,fill_in_1,1
35279095,70733,48562,1316,1,408,Java字符编码,25855,fill_in_1,1
35279089,70733,48595,1346,1,425,条形码和二维码解析,22980,fill_in_1,1
35279048,70733,48602,1353,1,425,条形码和二维码解析,26159,fill_in_1,1
35279082,70733,48664,1413,1,409,Java并发协作控制,6146,fill_in_1,1
35279062,70733,48711,1459,0,478,数据库和SQL,24593,algebra,3
25429571,70734,48070,1232,1,478,数据库和SQL,10141,algebra,1
25429418,70734,48146,1251,1,521,类,11141,algebra,1
32627371,70736,8462,121,1,529_525,浮点数_顺序结构,118524,algebra,1
31998790,70740,8462,121,0,529_525,浮点数_顺序结构,58113,algebra,1
32073733,70740,43199,152,0,533,函数与结构体,11113,choose_1,4
26428375,70740,46866,178,0,487_534,数组_模拟,98340,algebra,1
32626314,70746,43199,152,1,533,函数与结构体,19688,choose_1,1
33161899,70746,47043,1144,0,486,方法,80797,algebra,2
35511681,70746,47057,1158,0,466,多线程同步,6265,algebra,10
35511604,70746,47061,1162,0,428,取模运算,42547,algebra,3
22421945,70748,48082,1235,1,478,数据库和SQL,25233,algebra,1
22421952,70748,48146,1251,1,521,类,12444,algebra,1
35543597,70754,47820,1208,0,10_104,Table,133481,algebra,1
35543407,70754,47864,1218,0,420,异常处理,127972,algebra,1
35035919,70756,47045,1146,0,420,异常处理,49797,algebra,2
35035944,70756,47099,1180,1,441,鼠标事件,204836,algebra,1
35035936,70756,47114,1185,1,413,字符串,81948,algebra,1
35035950,70756,47120,1187,1,462_462,循环语句_循环语句,83448,algebra,1
23710714,70756,48110,1242,1,440,运算符,19470,algebra,1
28673680,70759,47067,1168,1,434,构造方法,107480,algebra,1
32261678,70872,46797,155,0,533_537_536,函数与结构体_搜索_质数,34219,algebra,1
30317765,70872,46800,156,0,533,函数与结构体,590366,algebra,0
32261950,70872,46803,157,1,533_538,函数与结构体_排列组合,16547,algebra,1
32256279,70872,46812,160,0,413,字符串,29469,algebra,0
30319164,70872,46836,168,1,413_534,字符串_模拟,21452,algebra,1
30319139,70872,46839,169,1,413_534,字符串_模拟,16873,algebra,1
30319110,70872,46866,178,1,487_534,数组_模拟,17852,algebra,1
32261867,70872,46884,184,1,487_413,数组_字符串,23578,algebra,1
32262001,70872,46902,190,0,487_534,数组_模拟,20359,algebra,1
30317533,70872,48118,1244,1,454,选择语句,22057,algebra,1
32263591,70872,48150,1252,1,447,赋值语句,17906,algebra,1
32263704,70872,48158,1254,1,479,编译运行,20844,algebra,1
30317512,70872,48166,1256,1,490_491,JDK_JRE,30270,algebra,1
31126952,70874,43199,152,1,533,函数与结构体,30093,choose_1,1
35934740,70874,47062,1163,1,450,继承,36500,algebra,1
35934755,70874,47064,1165,1,472,paint,26296,algebra,1
35936709,70874,48614,1365,0,444,表格文件解析,10617,fill_in_1,5
35936663,70874,48664,1413,0,409,Java并发协作控制,47875,fill_in_1,15
22865656,71066,46821,163,0,413_534,字符串_模拟,35688,algebra,1
22866643,71066,46824,164,1,413_534,字符串_模拟,42297,algebra,1
22866059,71066,46848,172,0,413_534,字符串_模拟,20922,algebra,1
22866350,71066,46854,174,0,413_534_537,字符串_模拟_搜索,38828,algebra,1
22864833,71066,46860,176,0,487_535,数组_递归,22750,algebra,1
22863534,71066,46908,192,0,487_534_413,数组_模拟_字符串,24328,algebra,1
22864204,71066,46920,196,1,543,循环结构,23251,algebra,1
22862972,71066,46941,203,1,543_536,循环结构_质数,61313,algebra,1
22859654,71066,46953,207,0,543_534,循环结构_模拟,108517,algebra,1
22864353,71066,46971,213,1,543_534_540,循环结构_模拟_枚举,32157,algebra,1
32833342,71740,47054,1155,0,522,字符集,26795,algebra,2
32833375,71740,47057,1158,1,466,多线程同步,22906,algebra,1
23849231,71810,48126,1246,1,454,选择语句,74539,algebra,1
26350160,71824,48110,1242,1,440,运算符,12599,algebra,1
26349811,71824,48154,1253,1,419,主方法,38080,algebra,1
20432626,71826,46800,156,1,533,函数与结构体,27125,algebra,1
20432537,71826,46875,181,1,487,数组,44749,algebra,1
20433219,71826,47048,1149,1,495_511_511,静态方法_方法头_方法头,25953,algebra,1
20433270,71826,47055,1156,1,432,访问控制,36672,algebra,1
20432693,71826,47144,1195,1,406,文件操作,77452,algebra,1
20432639,71829,46800,156,0,533,函数与结构体,65314,algebra,0
20433291,71829,46863,177,0,487,数组,129789,algebra,1
20432956,71829,46920,196,0,543,循环结构,67111,algebra,1
20433103,71829,46953,207,0,543_534,循环结构_模拟,52481,algebra,1
33467437,71830,48563,1317,1,408,Java字符编码,78377,algebra,1
26911834,71831,48094,1238,1,478,数据库和SQL,32676,algebra,1
26911842,71831,48162,1255,1,411,数据类型,21882,algebra,1
32522929,71831,48641,1391,1,433,JSON解析,44242,fill_in_1,1
23701460,71872,48126,1246,1,454,选择语句,22265,algebra,1
20421955,71873,46842,170,0,413_534_541,字符串_模拟_排序,85561,algebra,1
20428259,71877,47057,1158,1,466,多线程同步,31203,algebra,1
20427653,71877,47065,1166,1,411,数据类型,36280,algebra,1
20427850,71877,47069,1170,1,449,类与对象,66249,algebra,1
20426364,71877,47129,1190,0,451_494,覆盖_重载,44219,algebra,1
35506826,71881,46821,163,1,413_534,字符串_模拟,15912,algebra,1
35507338,71881,46842,170,1,413_534_541,字符串_模拟_排序,14461,algebra,1
35506586,71881,46845,171,0,413,字符串,65504,algebra,1
35507345,71881,46851,173,1,413_534,字符串_模拟,13719,algebra,1
35506940,71881,46935,201,1,543_534,循环结构_模拟,23952,algebra,1
35506807,71881,46938,202,1,543,循环结构,37970,algebra,1
35460734,71881,47041,1142,1,440,运算符,21388,algebra,1
35455978,71881,47048,1149,1,495_511_511,静态方法_方法头_方法头,608005,algebra,1
35455910,71881,47049,1150,0,484,接口与实现类,189855,algebra,3
35455850,71881,47051,1152,0,455,Applet,45673,algebra,1
35460706,71881,47059,1160,0,406,文件操作,54304,algebra,1
35455966,71881,47120,1187,1,462_462,循环语句_循环语句,31260,algebra,1
35455871,71881,47150,1197,0,440,运算符,27831,algebra,0
35461068,71881,48534,1288,1,489,映射Map,213954,fill_in_1,1
35506276,71881,48806,1462,1,496,Java调用Java程序(RMI),64646,algebra,1
32793224,72059,46872,180,1,487,数组,72292,algebra,1
32793256,72059,46875,181,1,487,数组,41295,algebra,1
33409595,72059,47108,1183,1,462,循环语句,57493,algebra,1
32793175,72059,48150,1252,1,447,赋值语句,24148,algebra,1
32790052,72059,48599,1350,1,425,条形码和二维码解析,104614,fill_in_1,1
32480223,72378,46836,168,1,413_534,字符串_模拟,20419,algebra,1
32480230,72378,46881,183,1,487,数组,13553,algebra,1
33305580,72378,47075,1172,1,517,抽象类和抽象方法,42058,algebra,1
33305625,72378,47078,1173,1,452,java源文件,39842,algebra,1
32479910,72378,48556,1310,1,408,Java字符编码,34427,fill_in_1,1
20429211,73684,46878,182,0,487_534_540,数组_模拟_枚举,28855,algebra,1
20428909,73684,46950,206,1,543_534_413,循环结构_模拟_字符串,58632,algebra,1
24607189,73684,48070,1232,1,478,数据库和SQL,15391,algebra,1
24607350,73684,48138,1249,1,436,形式参数,10298,algebra,1
24606722,73684,48158,1254,1,479,编译运行,25485,algebra,1
34368791,73684,48649,1399,1,400,Java并发数据结构,4966,fill_in_1,1
34368772,73684,48665,1414,1,409,Java并发协作控制,5888,fill_in_1,1
34368739,73684,48695,1444,0,505,Java TCP 编程,39361,algebra,2
34368784,73684,48700,1448,1,505,Java TCP 编程,5747,algebra,1
35740825,73685,48808,1464,1,417,Java调用C程序(JNI),28063,algebra,1
20431785,73962,47896,1226,1,416,log4j,1064228,algebra,1
20722516,74459,46893,187,0,487_542,数组_进制,14445,algebra,1
20722576,74459,46923,197,1,543,循环结构,13930,algebra,1
20722563,74459,46962,210,1,11_70,Venn Diagram,15319,algebra,1
20722550,74459,46965,211,1,543,循环结构,16785,algebra,1
36371523,74459,47050,1151,0,401,文件扩展名,8355,algebra,1
20722724,74459,47105,1182,0,440,运算符,12459,algebra,1
20722666,74459,47108,1183,1,462,循环语句,22864,algebra,1
36371529,74459,47138,1193,0,429_430,Frame_布局管理器,1482,algebra,0
26427829,74673,48054,1228,1,476,Thread,21251,algebra,1
26427705,74673,48062,1230,1,413,字符串,35767,algebra,1
23688961,74678,48146,1251,1,521,类,49394,algebra,1
32420310,75169,43199,152,0,533,函数与结构体,13063,choose_1,2
32183835,75169,46800,156,1,533,函数与结构体,25656,algebra,1
24109257,75169,46806,158,1,533,函数与结构体,17836,algebra,1
32183816,75169,46827,165,0,413,字符串,76114,algebra,1
32829614,75169,46830,166,0,413_534,字符串_模拟,30701,algebra,1
32829668,75169,46833,167,1,413_534_540,字符串_模拟_枚举,13288,algebra,1
32183861,75169,46836,168,1,413_534,字符串_模拟,27887,algebra,1
24109206,75169,46845,171,1,413,字符串,37385,algebra,1
32829634,75169,46851,173,1,413_534,字符串_模拟,18345,algebra,1
32183868,75169,46854,174,1,413_534_537,字符串_模拟_搜索,15497,algebra,1
32829644,75169,46872,180,1,487,数组,9845,algebra,1
32829675,75169,46872,180,1,487,数组,7042,algebra,1
32829652,75169,46938,202,1,543,循环结构,17627,algebra,1
32183844,75169,46956,208,1,543,循环结构,25823,algebra,1
32183850,75169,46968,212,1,543,循环结构,30895,algebra,1
32181277,75169,47042,1143,1,407,数组访问,27045,algebra,1
32181283,75169,47051,1152,1,455,Applet,20438,algebra,1
32181261,75169,47081,1174,0,447,赋值语句,108831,algebra,1
32828235,75169,47087,1176,1,467,Swing,68509,algebra,1
32828264,75169,47096,1179,1,415,GUI,32054,algebra,1
23706000,75169,48054,1228,1,476,Thread,19781,algebra,1
32183567,75169,48062,1230,0,413,字符串,18821,algebra,1
32829390,75169,48078,1234,1,478,数据库和SQL,8521,algebra,1
32183596,75169,48090,1237,1,442,关键字,6021,algebra,1
32829378,75169,48106,1241,1,521,类,12135,algebra,1
32183584,75169,48122,1245,1,426,变量,8008,algebra,1
32828711,75169,48543,1297,0,497,Maven,5318,fill_in_1,2
32181933,75169,48634,1385,1,433,JSON解析,30076,fill_in_1,1
32828726,75169,48639,1389,1,433,JSON解析,4441,fill_in_1,1
32828738,75169,48678,1427,1,516,Java定时任务执行,4074,fill_in_1,1
32828733,75169,48679,1428,1,516,Java定时任务执行,6266,fill_in_1,1
32828695,75169,48702,1450,0,512,Java UDP 编程,38664,algebra,2
29399635,75361,8463,122,1,529_525,浮点数_顺序结构,58297,algebra,1
20427620,75361,46971,213,0,543_534_540,循环结构_模拟_枚举,22063,algebra,0
28873514,75361,48114,1243,1,474,三元运算符,20968,algebra,1
28873438,75361,48170,1257,0,438,构造函数,30312,algebra,1
34260897,77902,46836,168,0,413_534,字符串_模拟,70277,algebra,1
34261117,77902,46896,188,0,487,数组,18261,algebra,0
34261174,77902,47042,1143,1,407,数组访问,83405,algebra,1
34263233,77902,47812,1206,0,10_104,Table,45494,algebra,1
34261528,77902,47856,1216,0,451_494,覆盖_重载,19039,algebra,1
34261569,77902,48058,1229,1,413,字符串,67292,algebra,1
22867296,77960,46794,154,0,533_536_543_539_536,函数与结构体_质数_循环结构_素数_质数,255095,algebra,0
22865915,77960,46818,162,0,413_539_536,字符串_素数_质数,210642,algebra,0
22863322,77960,46839,169,0,413_534,字符串_模拟,199189,algebra,0
22865305,77960,46857,175,0,487,数组,61219,algebra,0
22849044,77962,46887,185,0,487_534_540,数组_模拟_枚举,48702,algebra,1
22133958,77962,47049,1150,0,484,接口与实现类,25563,algebra,2
22134705,77962,47105,1182,0,440,运算符,8063,algebra,0
22134473,77962,47141,1194,0,406,文件操作,35000,algebra,0
22848442,77967,46878,182,0,487_534_540,数组_模拟_枚举,63389,algebra,1
22136433,77967,47054,1155,1,522,字符集,61341,algebra,1
22136006,77967,47066,1167,0,493,方法重载,5533,algebra,5
29797771,77994,48062,1230,1,413,字符串,69390,algebra,1
29797832,77994,48066,1231,1,499,整数,43252,algebra,1
29795747,77997,48082,1235,1,478,数据库和SQL,44153,algebra,1
29795453,77997,48086,1236,0,510,中国特殊符号,28245,algebra,1
29795385,77998,48142,1250,1,440,运算符,58711,algebra,1
29795711,77999,48166,1256,1,490_491,JDK_JRE,32417,algebra,1
29798334,78004,48094,1238,1,478,数据库和SQL,42893,algebra,1
29799310,78004,48126,1246,1,454,选择语句,14532,algebra,1
29799235,78004,48130,1247,1,477,基本类型,24207,algebra,1
29812598,78012,48090,1237,1,442,关键字,13001,algebra,1
29811617,78012,48098,1239,0,423_424,算术运算符_关系运算符,57837,algebra,1
29812702,78012,48134,1248,1,492,,33642,algebra,1
29812065,78012,48158,1254,0,479,编译运行,17820,algebra,1
29723946,78016,48138,1249,1,436,形式参数,31209,algebra,1
29811293,78017,48122,1245,1,426,变量,35544,algebra,1
29811516,78017,48126,1246,1,454,选择语句,15033,algebra,1
29723538,78019,48162,1255,1,411,数据类型,61687,algebra,1
29723740,78019,48166,1256,1,490_491,JDK_JRE,27303,algebra,1
29727785,78022,48074,1233,0,478,数据库和SQL,26499,algebra,1
29728619,78022,48082,1235,1,478,数据库和SQL,30344,algebra,1
29723376,78023,48154,1253,1,419,主方法,21520,algebra,1
29725591,78024,48114,1243,1,474,三元运算符,235248,algebra,1
29808368,78026,48082,1235,1,478,数据库和SQL,26752,algebra,1
29808394,78026,48094,1238,1,478,数据库和SQL,14119,algebra,1
29726864,78027,48142,1250,1,440,运算符,71284,algebra,1
29727211,78027,48154,1253,1,419,主方法,45994,algebra,1
29728331,78028,48154,1253,1,419,主方法,22664,algebra,1
29728161,78028,48166,1256,1,490_491,JDK_JRE,39520,algebra,1
29810983,78030,48114,1243,1,474,三元运算符,40889,algebra,1
29808396,78031,48086,1236,0,510,中国特殊符号,55062,algebra,1
29808530,78031,48110,1242,1,440,运算符,27047,algebra,1
29808580,78031,48134,1248,1,492,,48781,algebra,1
32325290,78037,48142,1250,1,440,运算符,55630,algebra,1
32324820,78037,48162,1255,1,411,数据类型,87134,algebra,1
32328269,78039,48106,1241,1,521,类,22324,algebra,1
32328562,78040,48082,1235,1,478,数据库和SQL,57986,algebra,1
32327183,78041,48142,1250,1,440,运算符,27522,algebra,1
32328547,78042,48078,1234,1,478,数据库和SQL,30484,algebra,1
32327160,78043,48158,1254,1,479,编译运行,67377,algebra,1
32327547,78045,48090,1237,1,442,关键字,26001,algebra,1
32327714,78045,48142,1250,1,440,运算符,21453,algebra,1
32325916,78046,48066,1231,1,499,整数,34991,algebra,1
32331624,78048,48070,1232,1,478,数据库和SQL,23323,algebra,1
32329039,78048,48138,1249,0,436,形式参数,109794,algebra,1
32331411,78048,48158,1254,1,479,编译运行,22822,algebra,1
32331144,78048,48166,1256,1,490_491,JDK_JRE,31852,algebra,1
32331927,78051,48062,1230,1,413,字符串,16895,algebra,1
32332070,78051,48066,1231,1,499,整数,13720,algebra,1
32331709,78051,48094,1238,1,478,数据库和SQL,23144,algebra,1
32330366,78051,48126,1246,0,454,选择语句,34369,algebra,1
32331194,78052,48070,1232,0,478,数据库和SQL,55517,algebra,0
32335373,78052,48162,1255,1,411,数据类型,36931,algebra,1
32323550,78061,48098,1239,1,423_424,算术运算符_关系运算符,42267,algebra,1
32323799,78061,48102,1240,1,477,基本类型,21033,algebra,1
29795481,78062,48062,1230,1,413,字符串,22267,algebra,1
29795424,78062,48122,1245,1,426,变量,39072,algebra,1
28107316,78073,46818,162,1,413_539_536,字符串_素数_质数,15855,algebra,1
28183499,78073,46830,166,1,413_534,字符串_模拟,161325,algebra,1
28183900,78073,46851,173,1,413_534,字符串_模拟,20433,algebra,1
28107272,78073,46854,174,1,413_534_537,字符串_模拟_搜索,30886,algebra,1
28107130,78073,46890,186,0,487_540,数组_枚举,84541,algebra,1
28107301,78073,46956,208,1,543,循环结构,22050,algebra,1
30195530,78073,47063,1164,0,407,数组访问,37827,algebra,3
30195693,78073,47114,1185,1,413,字符串,26812,algebra,1
30800331,78073,48106,1241,1,521,类,27578,algebra,1
29673879,78073,48509,1279,1,414,Java异常分类,64681,algebra,1
29673915,78073,48515,1281,1,469,自定义异常,30810,algebra,1
29308364,78073,48622,1373,1,444,表格文件解析,38642,fill_in_1,1
29673822,78073,48634,1385,0,433,JSON解析,101513,fill_in_1,2
29673937,78073,48696,1445,1,505,Java TCP 编程,10409,algebra,1
22995361,78154,2218,119,1,528,字符转换,51379,choose_1,1
22995799,78154,12981,128,0,531,分支结构,72063,algebra,1
22947759,78154,13080,129,0,531_499,分支结构_整数,211244,fill_in_1,1
22995463,78154,13130,130,1,531,分支结构,183635,choose_1,1
22994340,78154,13297,133,1,531_529_413,分支结构_浮点数_字符串,46788,choose_1,1
22949511,78154,14602,143,0,531,分支结构,125718,choose_1,1
22946887,78154,31460,148,0,533,函数与结构体,72466,choose_1,1
23091189,78157,12813,124,1,525_413,顺序结构_字符串,38538,fill_in_1,1
23091237,78157,13297,133,1,531_529_413,分支结构_浮点数_字符串,20732,choose_1,1
22945599,78157,13409,135,1,531,分支结构,136213,choose_1,1
23091253,78157,13513,137,1,531,分支结构,122907,choose_1,1
22949412,78158,810,114,0,525,顺序结构,35400,choose_1,1
23169486,78158,1080,116,1,526,大整数加法,9078,choose_1,1
22946621,78158,12470,123,0,525_413,顺序结构_字符串,275954,choose_1,1
23169377,78158,12949,126,1,525_529,顺序结构_浮点数,75203,choose_1,1
23169499,78158,13297,133,1,531_529_413,分支结构_浮点数_字符串,33954,choose_1,1
23169404,78158,14443,138,0,531,分支结构,35547,algebra,0
23169393,78158,14749,144,1,531,分支结构,37031,choose_1,1
23177162,78158,15142,145,1,533,函数与结构体,103625,algebra,1
21588775,78158,42492,151,0,533,函数与结构体,54110,algebra,2
23082772,78160,13249,132,1,531_413,分支结构_字符串,166433,choose_1,1
23082895,78160,14443,138,1,531,分支结构,217480,algebra,1
23082262,78160,31460,148,1,533,函数与结构体,531064,choose_1,1
23082612,78160,35857,150,0,533_534_535,函数与结构体_模拟_递归,84116,choose_1,1
23077982,78161,86,112,0,524,程序编写,17921,fill_in_1,1
23132855,78161,810,114,0,525,顺序结构,43860,choose_1,1
23456367,78161,12949,126,0,525_529,顺序结构_浮点数,102018,choose_1,1
23132410,78161,12978,127,0,525_499,顺序结构_整数,67391,fill_in_1,1
23131761,78161,12981,128,0,531,分支结构,50078,algebra,1
23457497,78161,13297,133,1,531_529_413,分支结构_浮点数_字符串,147961,choose_1,1
23133211,78161,14443,138,0,531,分支结构,90141,algebra,1
23457306,78161,14449,139,0,531,分支结构,44322,choose_1,1
23078042,78161,14454,140,0,531,分支结构,42391,choose_1,1
23077912,78161,14468,141,0,531,分支结构,22469,choose_1,1
23457056,78161,14602,143,0,531,分支结构,57389,choose_1,1
23458059,78161,15142,145,1,533,函数与结构体,321043,algebra,1
23456821,78161,31460,148,1,533,函数与结构体,84976,choose_1,1
23457200,78163,86,112,1,524,程序编写,27172,fill_in_1,1
23457381,78163,12949,126,0,525_529,顺序结构_浮点数,143706,choose_1,1
23458161,78163,13305,134,0,531_532,分支结构_数字排序,72271,choose_1,1
23458783,78163,14468,141,0,531,分支结构,14661,choose_1,1
21278101,78163,44718,153,1,533,函数与结构体,21491,algebra,1
22946911,78164,22756,147,1,533,函数与结构体,85697,choose_1,1
22946314,78164,31460,148,1,533,函数与结构体,50642,choose_1,1
23075684,78166,2218,119,1,528,字符转换,254123,choose_1,1
23075247,78166,13152,131,1,531_413,分支结构_字符串,708857,choose_1,1
23025044,78167,1080,116,0,526,大整数加法,83875,choose_1,1
23025098,78167,13080,129,0,531_499,分支结构_整数,74000,fill_in_1,1
22940951,78167,15142,145,0,533,函数与结构体,136265,algebra,1
23010530,78168,13305,134,0,531_532,分支结构_数字排序,71234,choose_1,1
23142904,78169,12865,125,0,525,顺序结构,93692,fill_in_1,1
23142817,78169,12949,126,0,525_529,顺序结构_浮点数,94699,choose_1,1
23142981,78169,22062,146,0,533,函数与结构体,67456,choose_1,1
23142795,78169,32558,149,0,533_534_535,函数与结构体_模拟_递归,63726,algebra,4
23020384,78173,12981,128,0,531,分支结构,209745,algebra,1
22948988,78174,1254,118,1,527,输入输出Scanner,31897,fill_in_1,1
21302237,78174,42492,151,1,533,函数与结构体,99125,algebra,1
23458023,78175,13080,129,0,531_499,分支结构_整数,34753,fill_in_1,1
22949836,78175,13152,131,0,531_413,分支结构_字符串,168352,choose_1,1
23014794,78175,13432,136,1,531,分支结构,10371,choose_1,1
22947164,78175,14454,140,0,531,分支结构,184664,choose_1,1
22949077,78175,14749,144,0,531,分支结构,18075,choose_1,1
23457129,78175,22062,146,1,533,函数与结构体,255031,choose_1,1
22950946,78176,86,112,0,524,程序编写,82199,fill_in_1,1
23456909,78176,22756,147,0,533,函数与结构体,104343,choose_1,0
26432698,78178,252,113,1,525,顺序结构,12766,algebra,1
25567837,78178,849,115,1,413,字符串,11518,choose_1,1
25567175,78178,1085,117,0,525,顺序结构,42539,choose_1,1
23759488,78178,1254,118,0,527,输入输出Scanner,36406,fill_in_1,0
22948313,78178,2218,119,0,528,字符转换,124494,choose_1,1
25567634,78178,12813,124,0,525_413,顺序结构_字符串,50988,fill_in_1,0
22950082,78178,12949,126,0,525_529,顺序结构_浮点数,70994,choose_1,1
22947223,78178,12978,127,0,525_499,顺序结构_整数,48575,fill_in_1,1
26432770,78178,12981,128,0,531,分支结构,17645,algebra,0
23759321,78178,13249,132,0,531_413,分支结构_字符串,4253,choose_1,1
26432628,78178,13409,135,0,531,分支结构,30654,choose_1,1
22947031,78178,13432,136,0,531,分支结构,5115,choose_1,1
23759195,78178,14443,138,0,531,分支结构,72401,algebra,1
23458232,78178,15142,145,0,533,函数与结构体,9665,algebra,0
22947929,78178,32558,149,0,533_534_535,函数与结构体_模拟_递归,40384,algebra,2
25568039,78178,35857,150,0,533_534_535,函数与结构体_模拟_递归,66644,choose_1,1
22983764,78184,86,112,1,524,程序编写,2727,fill_in_1,1
24470415,78184,1080,116,1,526,大整数加法,54230,choose_1,1
24470933,78184,2218,119,0,528,字符转换,55261,choose_1,1
